,name,album,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,year,minmax_duration,minmax_tempo
8541,Bunco,0.6508108108108108,0.7011635027556644,0.0,0.5680412371134022,0.665,0.09090909090909091,-2.3166754339821147,1.0,0.06444906444906445,0.13453815261044177,0.3,0.236,0.6432926829268293,0.8,0.9925742574257426,0.0278068373569356,0.8027937143681894
8542,Sundae Pitch,0.6508108108108108,0.7011635027556644,0.0,0.8123711340206184,0.61,0.0,-3.3172014729089954,0.0,0.046153846153846156,0.025602409638554216,0.5479999999999999,0.375,0.38414634146341453,0.8,0.9925742574257426,0.0270337506845038,0.4284567366673883
8543,The Dixie Saga,0.6508108108108108,0.7011635027556644,0.0,0.7072164948453608,0.54,0.5454545454545454,-1.685691741188848,1.0,0.049999999999999996,0.006947791164658635,0.722,0.705,0.7103658536585367,0.8,0.9925742574257426,0.0397908371058476,0.4059320199177311
8544,Dance-Hall Nostalgia,0.6508108108108108,0.7011635027556644,0.0,0.8577319587628867,0.451,0.2727272727272727,-2.9676486059968434,0.0,0.09573804573804574,0.031927710843373494,0.848,0.365,0.8963414634146342,0.8,0.9925742574257426,0.0233202916254725,0.4509904741285992
8545,Maqam Saba,0.6508108108108108,0.7011635027556644,0.0,0.761855670103093,0.633,0.45454545454545453,-3.5810099947396106,0.0,0.08097713097713098,0.25903614457831325,0.6629999999999999,0.123,0.342479674796748,0.8,0.9925742574257426,0.045695864729655,0.4059455509850616
8546,Clap Like Breeze,0.6508108108108108,0.7011635027556644,0.0,0.6835051546391752,0.626,0.45454545454545453,-3.4639663335086794,0.0,0.0788981288981289,0.12650602409638553,0.00332,0.369,0.45934959349593496,0.8,0.9925742574257426,0.0328528797891521,0.4104829688965866
8547,Hip-Hop Cocotte,0.6508108108108108,0.7011635027556644,0.0,0.4350515463917526,0.475,0.36363636363636365,-3.0213045765386637,0.0,0.03128898128898129,0.0213855421686747,0.8420000000000001,0.0653,0.4380081300813008,0.8,0.9925742574257426,0.0522902279697141,0.3968887565851194
8548,Canoe Canoa,0.6508108108108108,0.7011635027556644,0.0,0.7340206185567011,0.467,0.36363636363636365,-2.270384008416623,0.0,0.03555093555093555,0.05552208835341366,0.4479999999999999,0.0852,0.5325203252032521,0.8,0.9925742574257426,0.0291835263159198,0.4509724327054918
8549,Drop City,0.6508108108108108,0.7011635027556644,0.0,0.5865979381443298,0.838,0.7272727272727273,-2.645975802209364,1.0,0.06611226611226612,0.22188755020080322,0.915,0.812,0.8495934959349594,0.8,0.9925742574257426,0.0521932617567403,0.7757135382838999
8550,Spanway Hits,0.9654054054054054,0.3061849357011635,0.0,0.4463917525773196,0.8740000000000001,0.36363636363636365,-1.4652814308258815,1.0,0.05436590436590437,0.000966867469879518,6.3e-05,0.382,0.3943089430894308,0.8,0.997029702970297,0.023789429691649,0.5537769719275456
8551,Blast Valve,0.9654054054054054,0.3061849357011635,0.0,0.2618556701030928,0.901,0.09090909090909091,-1.9318779589689636,0.0,0.04168399168399168,0.00011847389558232931,0.0697,0.246,0.4095528455284552,0.8,0.997029702970297,0.0285468861373831,0.3477574511077434
8552,Roziere,0.9654054054054054,0.3061849357011635,0.0,0.2721649484536083,0.252,0.36363636363636365,-2.6380852183061543,1.0,0.03097713097713098,0.6385542168674699,0.91,0.0956,0.06524390243902438,0.6,0.997029702970297,0.0131601487035518,0.3435763513025907
8553,Structo,0.9654054054054054,0.3061849357011635,0.0,0.31752577319587627,0.623,0.0,-1.590215675960021,1.0,0.03024948024948025,0.00044779116465863456,2.51e-05,0.0781,0.4329268292682927,0.8,0.997029702970297,0.0361413063678058,0.6121139135455005
8554,Candy Dish of Diamonds,0.9654054054054054,0.3061849357011635,0.0,0.5350515463917526,0.482,0.45454545454545453,-3.760652288269332,0.0,0.06476091476091476,0.40060240963855415,0.977,0.816,0.13414634146341464,1.0,0.997029702970297,0.0084907382399558,0.5976311611459912
8555,Deluca,0.9654054054054054,0.3061849357011635,0.0,0.24020618556701032,0.81,0.8181818181818182,-1.806417674907943,1.0,0.03357588357588358,1.0240963855421687e-05,0.7290000000000001,0.17,0.28150406504065034,0.8,0.997029702970297,0.0405485611585067,0.5985242115898102
8556,Mieke,0.9654054054054054,0.3061849357011635,0.0,0.5082474226804123,0.8140000000000001,0.8181818181818182,-1.8208837453971591,1.0,0.033264033264033266,0.0009497991967871486,0.00159,0.296,0.7266260162601625,0.8,0.997029702970297,0.0281284612354024,0.5909017103269105
8557,"On the Playground, in the Wind",0.9654054054054054,0.3061849357011635,0.0,0.3804123711340206,0.495,0.8181818181818182,-2.811415044713309,1.0,0.027234927234927236,0.023493975903614458,0.701,0.267,0.40345528455284557,0.8,0.997029702970297,0.0215274904169464,0.346877931731255
8558,The Shins,0.9654054054054054,0.3061849357011635,0.0,0.35670103092783506,0.8420000000000001,0.8181818181818182,-1.4395055234087322,1.0,0.04178794178794179,4.5883534136546185e-05,4.27e-06,0.221,0.32418699186991873,0.8,0.997029702970297,0.0313220690640613,0.5343418488850401
8559,Faded Polaroids,0.9654054054054054,0.3061849357011635,0.0,0.4515463917525772,0.655,0.6363636363636364,-2.037348763808522,1.0,0.033783783783783786,0.00014959839357429718,0.0044399999999999,0.0606,0.13008130081300814,0.8,0.997029702970297,0.0248555624659812,0.5273733492097856
8560,Vantage,0.9654054054054054,0.3061849357011635,0.0,0.43402061855670104,0.6709999999999999,0.8181818181818182,-2.1796422935297213,1.0,0.030561330561330563,0.011144578313253013,0.595,0.1119999999999999,0.2063008130081301,0.8,0.997029702970297,0.0524597123555934,0.3555693873132713
8561,Money In The Bank,0.33297297297297296,0.4415186772810778,0.0,0.6989690721649484,0.7609999999999999,0.0,-2.216465018411362,1.0,0.03316008316008316,0.0895582329317269,0.0,0.108,0.9664634146341463,0.8,0.9881188118811881,0.0296381277096233,0.5794679584325612
8562,Seminole Wind,0.33297297297297296,0.4415186772810778,0.0,0.6381443298969073,0.575,0.18181818181818182,-2.923461336138874,1.0,0.03316008316008316,0.32429718875502,1.39e-06,0.125,0.378048780487805,0.8,0.9881188118811881,0.0389972669403856,0.5726528108537201
8563,Straight Tequila Night,0.33297297297297296,0.4415186772810778,0.0,0.6577319587628866,0.6609999999999999,0.8181818181818182,-2.6654392425039455,1.0,0.03544698544698545,0.13755020080321276,0.0,0.245,0.4715447154471544,0.8,0.9881188118811881,0.0283722808782462,0.4928375550263404
8564,I Wish I Could Have Been There,0.33297297297297296,0.4415186772810778,0.0,0.6536082474226804,0.365,0.0,-3.418726985796949,1.0,0.028690228690228692,0.15863453815261044,0.0,0.0803,0.3130081300813008,0.8,0.9881188118811881,0.0352306168752596,0.5772714151692285
8565,I Fell In The Water,0.33297297297297296,0.4415186772810778,0.0,0.522680412371134,0.782,0.8181818181818182,-2.2354024197790636,1.0,0.03212058212058212,0.030522088353413655,1.86e-06,0.154,0.8201219512195123,0.8,0.9881188118811881,0.0263087341449091,0.3655102114454788
8566,I've Got It Made,0.33297297297297296,0.4415186772810778,0.0,0.6515463917525773,0.598,0.18181818181818182,-2.6922672277748556,1.0,0.02765072765072765,0.1857429718875502,0.0135,0.183,0.9024390243902439,0.8,0.9881188118811881,0.0282419463943683,0.6231733059103701
8567,Keep Your Hands To Yourself,0.33297297297297296,0.4415186772810778,0.0,0.6474226804123712,0.743,0.18181818181818182,-2.75013150973172,1.0,0.04677754677754678,0.012349397590361445,0.000769,0.2769999999999999,0.6890243902439024,0.8,0.9881188118811881,0.0367495339592362,0.522565309951649
8568,Mississippi Moon,0.33297297297297296,0.4415186772810778,0.0,0.6412371134020619,0.3929999999999999,0.5454545454545454,-3.135718043135192,1.0,0.030145530145530043,0.09789156626506025,2.77e-05,0.0858,0.36585365853658536,0.8,0.9881188118811881,0.0418586787651427,0.3464990618459985
8569,Swingin',0.33297297297297296,0.4415186772810778,0.0,0.6752577319587629,0.7509999999999999,0.8181818181818182,-2.811415044713309,1.0,0.03232848232848233,0.06626506024096386,0.0,0.303,0.758130081300813,0.8,0.9881188118811881,0.0292699204034587,0.4995444540665367
8570,When It Comes To You,0.33297297297297296,0.4415186772810778,0.0,0.6443298969072165,0.4629999999999999,0.36363636363636365,-3.7806417674907946,0.0,0.029002079002079004,0.4759036144578313,0.000187,0.0774,0.8800813008130082,0.8,0.9881188118811881,0.0378465571625736,0.3874530922999205
8571,Long Hard Lesson Learned,0.33297297297297296,0.4415186772810778,0.0,0.4639175257731959,0.815,1.0,-2.4371383482377698,0.0,0.037214137214137216,0.015060240963855422,1.46e-05,0.154,0.6128048780487805,0.8,0.9881188118811881,0.0332974046258004,0.7488047557191312
8572,Let Go Of The Stone,0.33297297297297296,0.4415186772810778,0.0,0.5329896907216495,0.411,0.0,-2.805365597054182,1.0,0.025155925155925157,0.48895582329317266,9.79e-06,0.1159999999999999,0.2682926829268293,0.8,0.9881188118811881,0.0323155184760281,0.4372158475860576
8573,Country 'Til I Die,0.33297297297297296,0.4415186772810778,0.0,0.7216494845360825,0.654,0.36363636363636365,-2.791425565491846,1.0,0.04230769230769231,0.13654618473895583,0.0,0.148,0.75,0.8,0.9881188118811881,0.0298606379121373,0.5667577758533593
8574,Who Got Our Love,0.33297297297297296,0.4415186772810778,0.0,0.5381443298969073,0.769,0.8181818181818182,-2.864544976328248,1.0,0.04511434511434512,0.1706827309236948,0.000111,0.143,0.8831300813008132,0.8,0.9881188118811881,0.0322923919516391,0.7936286714296024
8575,Bend It Until It Breaks,0.33297297297297296,0.4415186772810778,0.0,0.6195876288659794,0.568,0.18181818181818182,-2.68779589689637,1.0,0.029833679833679835,0.09427710843373494,4.45e-05,0.113,0.43394308943089444,0.8,0.9881188118811881,0.0405237827395185,0.5423928339467416
8576,Teach Me How to Shuffle,0.8054054054054054,0.20759338640538885,0.0,0.8422680412371135,0.6759999999999999,0.0,-0.8532351394003157,1.0,0.04054054054054054,0.02038152610441767,0.8440000000000001,0.0846,0.8861788617886179,0.8,0.9955445544554455,0.0378060857448929,0.5862831060114021
8577,Opening Theme (The Song the Icecream Truck Plays When You Drop Your Icecream in Front of It),0.8843243243243243,0.7936313533374157,0.0,0.4175257731958763,0.3379999999999999,0.9090909090909091,-2.7724881641241454,1.0,0.03232848232848233,0.9929718875502008,0.952,0.348,0.2926829268292683,0.8,1.0,0.0367546548324937,0.6364292415385724
8578,Hero's Theme (The Song I Hear in My Head When I Think About My Friends),0.8843243243243243,0.7936313533374157,0.0,0.3969072164948454,0.395,0.7272727272727273,-2.4347711730668067,1.0,0.03388773388773388,0.9889558232931727,0.0648,0.222,0.3231707317073171,0.8,1.0,0.0293417778185245,0.6774644583964783
8579,"Older Brother's Theme (Fall, Then Rise Again)",0.8843243243243243,0.7936313533374157,0.0,0.4701030927835052,0.355,0.36363636363636365,-2.7396107311941083,0.0,0.04168399168399168,0.9959839357429718,0.8170000000000001,0.111,0.2926829268292683,0.8,1.0,0.0381381165593348,0.4728251064443963
8580,The Lifespan of a Rivalry,0.8843243243243243,0.7936313533374157,0.0,0.49690721649484537,0.336,0.5454545454545454,-2.9558127301420303,1.0,0.03731808731808732,0.9799196787148594,0.655,0.315,0.4705284552845528,0.8,1.0,0.0255217715578439,0.4977628635346756
8581,Ending Theme,0.8843243243243243,0.7936313533374157,0.0,0.663917525773196,0.325,0.7272727272727273,-3.1604418726985792,1.0,0.03731808731808732,0.9829317269076305,0.8759999999999999,0.166,0.35060975609756095,0.8,1.0,0.0187490037010698,0.3675037886988526
8582,Cantiga 108,0.5221621621621622,0.15860379669320268,0.0,0.5185567010309279,0.113,0.6363636363636364,-4.487638085218307,1.0,0.03357588357588358,0.9829317269076305,0.885,0.0938,0.5071138211382114,0.6,0.9920792079207921,0.0503651100037911,0.4189849895359746
8583,Martha's Dragon,0.5221621621621622,0.15860379669320268,0.0,0.5134020618556702,0.154,0.18181818181818182,-4.177012098895318,1.0,0.043243243243243246,0.891566265060241,0.204,0.1169999999999999,0.222560975609756,0.8,0.9920792079207921,0.0509201465891267,0.4822201775276034
8584,Andaluz,0.5221621621621622,0.15860379669320268,0.0,0.4556701030927835,0.235,0.0,-4.191478169384534,1.0,0.04345114345114345,0.8524096385542169,0.475,0.0864,0.30691056910569103,0.6,0.9920792079207921,0.0568603595678974,0.4291693728801328
8585,Skillywidden,0.5221621621621622,0.15860379669320268,0.0,0.5618556701030928,0.2239999999999999,0.8181818181818182,-3.836138874276697,0.0,0.04542619542619543,0.9156626506024097,0.00328,0.302,0.6046747967479674,0.8,0.9920792079207921,0.0559220834355443,0.4573906689759688
8586,Valle De Lo Alto,0.5221621621621622,0.15860379669320268,0.0,0.34948453608247415,0.1369999999999999,0.18181818181818182,-4.4715938979484475,0.0,0.033471933471933474,0.9759036144578314,0.667,0.0972,0.24085365853658536,0.8,0.9920792079207921,0.0374187164613774,0.4619235765317168
8587,White Petticoat a La Turk,0.5221621621621622,0.15860379669320268,0.0,0.5917525773195876,0.244,0.6363636363636364,-3.8558653340347187,0.0,0.047401247401247404,0.9056224899598394,0.68,0.0609,0.809959349593496,0.8,0.9920792079207921,0.0312538458171137,0.6766120011546511
8588,Bourees,0.5221621621621622,0.15860379669320268,0.0,0.7567010309278351,0.236,0.45454545454545453,-3.614150447133088,1.0,0.04833679833679834,0.9417670682730923,0.915,0.12,0.8689024390243902,0.8,0.9920792079207921,0.0310886563571924,0.4739301436097279
8589,Spagnoletta,0.5221621621621622,0.15860379669320268,0.0,0.3268041237113402,0.185,0.8181818181818182,-4.392425039452919,0.0,0.041372141372141374,0.8835341365461847,0.847,0.113,0.17276422764227645,0.6,0.9920792079207921,0.0360861330881921,0.6496536046763369
8590,Branle De Bourgogne,0.5221621621621622,0.15860379669320268,0.0,0.6556701030927835,0.1969999999999999,0.45454545454545453,-4.193319305628616,1.0,0.04553014553014553,0.9578313253012047,0.89,0.123,0.8130081300813009,0.8,0.9920792079207921,0.0224107584591457,0.428068846070578
8591,Eres Agueda Gloriosa,0.5221621621621622,0.15860379669320268,0.0,0.5680412371134022,0.223,0.6363636363636364,-3.7848500789058392,1.0,0.04178794178794179,0.8333333333333333,0.752,0.1,0.8465447154471545,0.8,0.9920792079207921,0.0340665267511941,0.5023363642924153
8592,Fischiettando,0.5221621621621622,0.15860379669320268,0.0,0.6597938144329897,0.226,0.36363636363636365,-3.8661230931088904,0.0,0.04896049896049896,0.8885542168674699,0.632,0.1,0.8231707317073171,0.8,0.9920792079207921,0.0313133140226854,0.5516616150681966
8593,Argeers,0.5221621621621622,0.15860379669320268,0.0,0.5742268041237114,0.2189999999999999,0.6363636363636364,-3.7364544976328244,1.0,0.05478170478170478,0.9116465863453815,0.833,0.109,0.9390243902439025,0.8,0.9920792079207921,0.0384494986912865,0.772962221260013
8594,The Game,0.9394594594594594,0.26393141457440294,0.0,0.49690721649484537,0.937,1.0,-0.7496054708048395,1.0,0.07536382536382537,0.0001997991967871486,0.0606,0.223,0.5467479674796747,0.8,0.9910891089108911,0.0342317162111154,0.8204923504366025
8595,Legs,0.9394594594594594,0.4941824862216779,0.0,0.6443298969072165,0.983,0.09090909090909091,-0.9531825355076275,0.0,0.11538461538461539,0.002028112449799197,0.00439,0.0535,0.2774390243902439,0.8,0.9910891089108911,0.0481251409272579,0.5212798585552428
8596,Young Grow Old,0.9394594594594594,0.18983466013472136,0.0,0.565979381443299,0.892,0.18181818181818182,-1.065228826933193,1.0,0.030561330561330563,1.3955823293172691e-05,0.000241,0.319,0.5528455284552846,0.8,0.9910891089108911,0.0466120054743787,0.4329716028000289
8597,Glass Shatters,0.9394594594594594,0.2541334966319657,0.0,0.5711340206185567,0.974,0.18181818181818182,-0.8011572856391374,1.0,0.13201663201663202,0.005271084337349398,3.88e-05,0.3329999999999999,0.8038617886178862,0.8,0.9910891089108911,0.0384825365832707,0.7496030886916359
8598,Rollin' - Dead Man Mix,0.9394594594594594,0.5333741579914268,0.0,0.5979381443298969,0.947,0.09090909090909091,-1.158074697527617,1.0,0.14345114345114346,0.003995983935742972,5.24e-05,0.301,0.8140243902439024,0.8,0.9910891089108911,0.035057663510722,0.4332918380601862
8599,Whatever,0.9394594594594594,0.6638089406001225,0.0,0.39587628865979385,0.936,0.18181818181818182,-0.9931614939505523,1.0,0.06018711018711019,0.0003714859437751004,0.238,0.157,0.4817073170731707,0.8,0.9910891089108911,0.0383789627919001,0.7750054124269322
8600,Never Gonna Stop - The Black Cat Crossing Mix,0.9394594594594594,0.7556644213104715,0.0,0.6268041237113402,0.8270000000000001,0.45454545454545453,-0.7567069963177274,1.0,0.03201663201663202,0.00037751004016064256,0.0137,0.6659999999999999,0.2113821138211382,0.8,0.9910891089108911,0.0363197109845209,0.563889189579274
8601,One Of A Kind,0.9394594594594594,0.14329454990814453,0.0,0.543298969072165,0.949,0.5454545454545454,-1.1877958968963702,1.0,0.13513513513513514,4.738955823293173e-06,0.00314,0.144,0.3272357723577236,0.8,0.9910891089108911,0.0343043995734808,0.6322887349354117
8602,The Beautiful People - The WWF Remix,0.9394594594594594,0.582363747703613,0.0,0.643298969072165,0.8170000000000001,0.09090909090909091,-2.022356654392425,1.0,0.05467775467775468,0.0009216867469879518,0.434,0.19,0.839430894308943,0.8,0.9910891089108911,0.0422334936497041,0.6492296312333117
8603,Across the Nation,0.9394594594594594,0.8983466013472137,0.0,0.6092783505154639,0.713,0.5454545454545454,-1.6270384008416623,1.0,0.03555093555093555,0.0003453815261044177,5.95e-06,0.0679,0.4563008130081301,0.8,0.9910891089108911,0.0296680270018691,0.5316897596882443
8604,Break The Walls Down,0.9394594594594594,0.7930189834660135,0.0,0.5247422680412371,0.955,0.09090909090909091,-1.0362966859547607,1.0,0.09916839916839917,0.00032730923694769076,0.000565,0.165,0.5548780487804879,0.8,0.9910891089108911,0.0321789067926731,0.7307949051021145
8605,Turn The Tables,0.9394594594594594,0.7672994488671158,0.0,0.5845360824742268,0.937,0.5454545454545454,-0.8698053655970541,1.0,0.05831600831600831,0.0003012048192771084,0.513,0.7,0.5467479674796747,0.8,0.9910891089108911,0.0430264030573265,0.3976194342209714
8606,Live For The Moment,0.9394594594594594,0.6295162278015921,0.0,0.5938144329896908,0.954,0.9090909090909091,-0.9468700683850605,0.0,0.09563409563409564,0.026204819277108434,0.000217,0.0693,0.40650406504065045,0.8,0.9910891089108911,0.0493586106244904,0.4653018330085877
8607,End Of Everything,0.9394594594594594,0.8260869565217391,0.0,0.565979381443299,0.76,0.6363636363636364,-1.7630194634402945,1.0,0.08295218295218296,0.030622489959839357,0.0040799999999999,0.235,0.6067073170731707,0.8,0.9910891089108911,0.0340290287437919,0.7631206249548963
8608,Ride Of Your Life,0.9394594594594594,0.642375995101041,0.0,0.5886597938144331,0.8,0.09090909090909091,-1.3924250394529194,1.0,0.050519750519750516,0.0001536144578313253,0.00026,0.134,0.23170731707317074,0.8,0.9910891089108911,0.0358746905794928,0.5644665151187126
8609,Just Another Victim,0.9394594594594594,0.19840783833435394,0.0,0.5123711340206187,0.893,0.6363636363636364,-1.049184639663335,1.0,0.4158004158004158,0.0018574297188755022,7.32e-05,0.6459999999999999,0.46951219512195125,0.8,0.9910891089108911,0.0418545490286446,0.804070145053042
8610,No Chance,0.9394594594594594,0.26148193508879364,0.0,0.4917525773195876,0.972,0.8181818181818182,-1.2924776433456076,1.0,0.06226611226611227,0.001355421686746988,0.0325,0.349,0.584349593495935,0.8,0.9910891089108911,0.0397070860496675,0.7217155589232879
8611,Lovefurypassionenergy,0.9394594594594594,0.14084507042253522,0.0,0.3577319587628866,0.952,0.45454545454545453,-0.8984744871120464,0.0,0.15592515592515593,0.0047791164658634545,0.0,0.182,0.41565040650406504,0.8,0.9910891089108911,0.0463632301477371,0.8477258786173053
8612,Small Differences,0.4097297297297297,0.3833435394978567,0.0,0.17010309278350516,0.433,0.5454545454545454,-2.3111520252498687,0.0,0.04345114345114345,0.00023393574297188755,0.92,0.144,0.17378048780487806,0.6,0.999009900990099,0.0274924818147053,0.5098415963051165
8613,Replenish,0.4097297297297297,0.3833435394978567,0.0,0.14948453608247422,0.8170000000000001,0.5454545454545454,-1.854550236717517,0.0,0.05883575883575883,1.4357429718875506e-05,0.949,0.222,0.2073170731707317,0.8,0.999009900990099,0.0324176055622595,0.4419381900844338
8614,Broken Pieces,0.4097297297297297,0.3833435394978567,0.0,0.15360824742268042,0.544,0.0,-2.2385586533403474,1.0,0.03898128898128898,3.91566265060241e-05,0.908,0.0732,0.3638211382113821,0.8,0.999009900990099,0.0414658582294498,0.3304331745688101
8615,Fall,0.4097297297297297,0.3833435394978567,0.0,0.2649484536082474,0.679,0.36363636363636365,-1.801946344029458,0.0,0.04501039501039501,1.5562248995983938e-05,0.8690000000000001,0.0952,0.4634146341463415,0.8,0.999009900990099,0.038263495359415,0.5032700079382262
8616,Diminish,0.4097297297297297,0.3833435394978567,0.0,0.14742268041237114,0.8290000000000001,0.36363636363636365,-2.0265649658074696,0.0,0.05145530145530146,0.000501004016064257,0.8420000000000001,0.15,0.20121951219512196,0.8,0.999009900990099,0.0165184504237522,0.4590775420365158
8617,A Preoccupation,0.4097297297297297,0.3833435394978567,0.0,0.2752577319587629,0.6990000000000001,0.18181818181818182,-2.2593371909521305,0.0,0.05010395010395011,0.0020080321285140565,0.866,0.524,0.30691056910569103,0.8,0.999009900990099,0.0409674816288671,0.5945054845926246
8618,Further,0.4097297297297297,0.3833435394978567,0.0,0.14536082474226802,0.418,0.18181818181818182,-2.906365071015255,0.0,0.04553014553014553,0.0017670682730923696,0.00748,0.146,0.1798780487804878,0.8,0.999009900990099,0.0679496932018755,0.3857977917298116
8619,Welcome to the Jungle,0.9578378378378378,0.20759338640538885,0.0,0.8402061855670103,0.889,0.45454545454545453,-0.9095213045765387,0.0,0.1081081081081081,0.007570281124497992,0.865,0.385,0.5264227642276423,0.8,0.997029702970297,0.031314305159445,0.5773841740636502
8620,Intro (Live The Life),0.35567567567567565,0.323943661971831,0.0,0.7278350515463917,0.254,0.6363636363636364,-3.6317727511835876,1.0,0.30665280665280664,0.8453815261044177,0.0,0.472,0.9796747967479674,0.8,0.9905940594059406,0.0033698649823949,0.4054358807822761
8621,Hardball,0.35567567567567565,0.003061849357011635,0.0,0.845360824742268,0.825,0.18181818181818182,-1.1033666491320357,1.0,0.26507276507276506,0.22891566265060243,0.0,0.0357,0.7876016260162602,0.8,0.9905940594059406,0.0392490156773056,0.4097026773471891
8622,You Can't Break Me - LP Mix,0.35567567567567565,0.1267605633802817,0.0,0.9484536082474228,0.71,0.18181818181818182,-0.7251446607048921,1.0,0.23492723492723494,0.09427710843373494,0.0,0.0723,0.5487804878048781,0.8,0.9905940594059406,0.0451847685406585,0.4193773904885617
8623,"Where the Party At (feat. Jermaine Dupri, Da Brat, R.O.C., Lil Bow Wow & Tigah) - Dupri Remix",0.35567567567567565,0.3962033067973056,0.0,0.577319587628866,0.7709999999999999,0.7272727272727273,-1.7456601788532353,1.0,0.3918918918918919,0.29618473895582326,0.0,0.1169999999999999,0.8699186991869918,0.2,0.9905940594059406,0.0382293011412113,0.3817384715306344
8624,Insomnia,0.35567567567567565,0.323943661971831,0.0,0.765979381443299,0.8009999999999999,0.36363636363636365,-1.03577064702788,0.0,0.2754677754677755,0.025502008032128515,0.0012699999999999,0.126,0.7896341463414634,0.8,0.9905940594059406,0.0413589806488807,0.3832584614274374
8625,Big Poppa,0.35567567567567565,0.8854868340477648,0.0,0.7494845360824742,0.716,0.8181818181818182,-1.246449237243556,0.0,0.2837837837837838,0.3383534136546185,0.0,0.0574,0.798780487804878,0.8,0.9905940594059406,0.0413568331859017,0.381783575088403
8626,Ghetto (feat. Jermaine Dupri) - LP Mix,0.35567567567567565,0.7195345988977342,0.0,0.9474226804123712,0.489,0.09090909090909091,-1.004471330878485,0.0,0.2203742203742204,0.15863453815261044,0.0,0.0466,0.9186991869918699,0.8,0.9905940594059406,0.0429889050499243,0.4374233239517933
8627,The Storm Is Over Now,0.35567567567567565,0.7183098591549296,0.0,0.6587628865979381,0.623,0.6363636363636364,-1.358758548132562,0.0,0.032744282744282746,0.30823293172690763,0.0,0.103,0.48069105691056907,0.8,0.9905940594059406,0.0446782976565397,0.3522768275961608
8628,Ball Game,0.35567567567567565,0.21004286589099816,0.0,0.9216494845360825,0.637,0.6363636363636364,-1.7588111520252498,1.0,0.43451143451143454,0.0017068273092369476,0.0,0.363,0.7154471544715448,0.8,0.9905940594059406,0.0459842855266776,0.4378067041928267
8629,Play,0.35567567567567565,0.6227801592161666,0.0,0.8979381443298969,0.725,0.0,-1.1996317727511836,1.0,0.20062370062370063,0.21987951807228906,0.0,0.155,0.7184959349593497,0.8,0.9905940594059406,0.0378548166355697,0.4397912607346467
8630,Who Ya Love - LP Mix,0.35567567567567565,0.7201469687691365,0.0,0.8762886597938144,0.574,0.09090909090909091,-1.2551288795370859,0.0,0.4147609147609147,0.12048192771084337,0.0,0.0904,0.6890243902439024,0.8,0.9905940594059406,0.0405660712412583,0.436606949556181
8631,Rest of My Life,0.35567567567567565,0.9877526025719534,0.0,0.6072164948453608,0.648,0.2727272727272727,-1.4395055234087322,1.0,0.04106029106029106,0.3373493975903615,0.0,0.124,0.37601626016260165,0.8,0.9905940594059406,0.0420220511410049,0.3473876019340405
8632,Rubberband Girl,0.8605405405405405,0.4684629516227802,0.0,0.6443298969072165,0.7859999999999999,0.09090909090909091,-2.4663335086796425,1.0,0.03024948024948025,0.07680722891566265,0.416,0.205,0.9126016260162602,0.8,0.9866336633663366,0.0464512761298752,0.5416666666666666
8633,And So Is Love,0.8605405405405405,0.4684629516227802,0.0,0.6618556701030928,0.4529999999999999,0.6363636363636364,-3.4195160441872696,0.0,0.0262993762993763,0.41566265060240964,0.135,0.351,0.5335365853658537,0.8,0.9866336633663366,0.0420683041897828,0.452321029082774
8634,Eat the Music,0.8605405405405405,0.4684629516227802,0.0,0.6134020618556701,0.735,0.18181818181818182,-3.2335612835349816,1.0,0.04106029106029106,0.004046184738955823,0.672,0.046,0.4756097560975609,0.8,0.9866336633663366,0.0508342480699676,0.5781238724110559
8635,Moments of Pleasure,0.8605405405405405,0.4684629516227802,0.0,0.2804123711340206,0.2319999999999999,0.09090909090909091,-3.7916885849552866,1.0,0.03492723492723493,0.5491967871485944,0.0232,0.239,0.16971544715447145,0.8,0.9866336633663366,0.0522262996487246,0.5858320704337158
8636,The Song of Salomon,0.8605405405405405,0.4684629516227802,0.0,0.6185567010309279,0.2339999999999999,0.45454545454545453,-4.218569174118885,0.0,0.03336798336798336,0.7389558232931727,0.000148,0.066,0.5274390243902439,0.8,0.9866336633663366,0.0441011256835746,0.4521947391210218
8637,Lily,0.8605405405405405,0.4684629516227802,0.0,0.5896907216494847,0.725,0.6363636363636364,-2.7388216728037875,0.0,0.0525987525987526,0.5953815261044176,0.033,0.325,0.6392276422764228,0.8,0.9866336633663366,0.0382248410257935,0.6594275456448004
8638,The Red Shoes,0.8605405405405405,0.4684629516227802,0.0,0.6134020618556701,0.8740000000000001,0.18181818181818182,-2.7354024197790636,1.0,0.06829521829521829,0.6967871485943776,0.000621,0.132,0.801829268292683,0.8,0.9866336633663366,0.0394736733427986,0.5580843616944504
8639,Top of the City,0.8605405405405405,0.4684629516227802,0.0,0.5690721649484537,0.436,0.09090909090909091,-3.2077853761178328,0.0,0.047713097713097716,0.20180722891566266,0.000179,0.346,0.13109756097560976,0.8,0.9866336633663366,0.0418920470360468,0.4978034567366673
8640,Constellation of the Heart,0.8605405405405405,0.4684629516227802,0.0,0.6206185567010309,0.633,0.09090909090909091,-3.1133613887427667,1.0,0.02993762993762994,0.022188755020080324,0.652,0.105,0.8597560975609756,0.8,0.9866336633663366,0.0472111476455133,0.4511348055134589
