,Unnamed: 0,Unnamed: 0.1,name,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,year,artists_enc,album_enc,minmax_duration,minmax_tempo,album,artists
1100,1100,1100,Four Letter Word,0.0,0.3211752786220871,0.87,0.8181818181818182,-0.6396473876585681,1.0,0.084472049689441,0.0356425702811245,3.85e-05,0.1369999999999999,0.652,0.6,0.9915841584158416,0.3786835582484164,0.1627302786962683,0.0322383749982448,0.5960143013854468,Cheap Date,['Head On']
1101,1101,1101,Simple Lies,0.0,0.4751773049645389,0.92,0.4545454545454545,-0.6549129219522685,1.0,0.0743271221532091,0.0046787148594377,0.00946,0.139,0.2689999999999999,0.8,0.9915841584158416,0.281396309556596,0.1627302786962683,0.0408303743771324,0.5133303538780319,Cheap Date,['Endo']
1102,1102,1102,Dreaming of You,0.0,0.452887537993921,0.7290000000000001,0.8181818181818182,-1.3132659643087508,0.0,0.0317805383022774,0.4327309236947791,0.00037,0.109,0.971,0.8,0.9915841584158416,0.8639493252547508,0.1627302786962683,0.0231595622809691,0.8089139885426401,Cheap Date,['The Coral']
1103,1103,1103,Bluff City Ruckus - Sampler Version,0.0,0.3667679837892604,0.988,0.3636363636363636,-0.4996774887121049,1.0,0.1314699792960662,0.5251004016064257,0.6859999999999999,0.49,0.659,0.8,0.9915841584158416,0.7088267694849903,0.1627302786962683,0.0245294784720966,0.6215048957867794,Cheap Date,['Porch Ghouls']
1104,1104,1104,Screw Up,0.0,0.5866261398176291,0.988,0.3636363636363636,-1.1406149215222532,0.0,0.0479296066252588,0.0002811244979919,0.0211,0.0747,0.6890000000000001,0.8,0.9915841584158416,0.6744009914624071,0.1627302786962683,0.0455328227327127,0.5077154349327591,Cheap Date,['Overseer']
1105,1105,1105,Cramond Island Causeway,0.0,0.4002026342451875,0.3989999999999999,0.0,-2.386583530423565,1.0,0.0478260869565217,0.8714859437751004,0.000307,0.21,0.452,0.8,0.9955445544554457,0.7833930046819058,0.6909541804440246,0.0256725895347521,0.511997724779588,Seafieldroad,['Seafieldroad']
1106,1106,1106,What Became Of Pinky And Honker,0.0,0.5460992907801419,0.486,0.4545454545454545,-2.741560954633412,1.0,0.0287784679089026,0.9839357429718876,0.795,0.115,0.1939999999999999,0.2,0.9955445544554457,0.7833930046819058,0.6909541804440246,0.0330268242904493,0.3985901759232926,Seafieldroad,['Seafieldroad']
1107,1107,1107,I Just Want To Sledge With My Baby,0.0,0.4549138804457953,0.231,0.4545454545454545,-2.9486132014620514,0.0,0.0326086956521739,0.9859437751004017,0.0296,0.108,0.131,0.8,0.9955445544554457,0.7833930046819058,0.6909541804440246,0.0401167559102723,0.4262219152480396,Seafieldroad,['Seafieldroad']
1108,1108,1108,The Warplanes Are Blitzing The Town,0.0,0.2725430597771022,0.412,0.7272727272727273,-2.356912491937218,1.0,0.0302277432712215,0.9658634538152612,0.539,0.113,0.225,0.6,0.9955445544554457,0.7833930046819058,0.6909541804440246,0.0437135912105992,0.6337057652460082,Seafieldroad,['Seafieldroad']
1109,1109,1109,There Is A Train That Goes Thousands Of Miles Away,0.0,0.4427558257345492,0.257,0.4545454545454545,-2.857450010750376,0.0,0.0292960662525879,0.9698795180722892,0.1119999999999999,0.11,0.1159999999999999,0.8,0.9955445544554457,0.7833930046819058,0.6909541804440246,0.0392225853637182,0.4076341770609027,Seafieldroad,['Seafieldroad']
